duration,intensity_
8,0.8359480981989051
10,2.0408966308140357
16,0.9068058956762108
14,1.2242920952494885
23,1.4728199878270907
14,1.2098480449493074
7,1.385820219557825
9,0.9811655743443666
10,1.273671417041303
9,1.0791042216586462
10,0.7525266773118204
26,2.1044839270564033
5,1.9725581904229514
14,1.9909452848106817
9,2.132301711634554
8,1.2491522834250475
66,2.3123786803501787
40,1.6118672176791158
36,1.8389398280960698
7,0.69789874441636
13,1.2523025508679524
5,1.618429798229819
5,0.9838663824466138
60,2.289049558885541
8,1.1411654217564688
17,1.1336701200442043
6,0.7915009781779894
6,1.38602889416876
5,0.9098104475064162
15,0.9965873469857272
72,2.1076439681721553
30,1.5638319229629793
47,2.789316383893663
10,1.3513096683822425
6,0.8116150173408876
39,2.3614010095542177
27,1.5290257188375627
11,0.9268092208450263
5,0.8378764643813597
20,1.7884392212347997
14,0.84327388513994
5,0.7389644508353612
16,1.5516147884589877
29,1.435451392258301
10,1.69669704075476
10,1.9155866134004285
5,0.6487910315652847
8,0.8800109051808569
5,0.903670577807901
17,1.531676064739468
18,1.468603032471119
8,0.8189095136420406
6,1.0056018685925245
7,2.260945742574382
6,1.243911006700035
6,1.2280897910240363
26,1.453403198823903
16,1.4436083194931264
5,0.7770761856594568
8,0.7026380905666301
5,0.7030367601347045
16,1.4191949088391347
9,1.85508852889188
6,0.8820210596038187
22,2.502377716954804
8,0.9631461774471468
55,1.7460561156120988
90,2.6422551035558826
22,1.6213334483197848
13,1.1864298071769213
5,1.4138833786080944
5,1.0803658456513148
9,0.9025262958421187
14,1.3144834941114958
17,1.2200415240023332
6,1.2303382904513924
8,1.4981257202517604
25,2.221960766493506
22,1.5532617741791306
6,1.4909452848106817
17,1.4813340586713828
6,0.7828213611180885
8,1.5128845794548837
123,3.779847739773505
5,1.2764460793634669
5,1.6870163458182255
8,1.3412361773209973
6,1.3358490510277257
5,1.8107322587027248
6,0.947528504081145
5,0.7073115566743624
17,1.7025176584025488
43,2.8832591254958793
7,0.763145414507747
21,1.538207533951276
6,1.5491856080857538
32,1.2945635692545743
16,1.4420804556478366
15,1.2235476543100816
9,1.014238363711005
7,1.1344827063533032
5,0.8733197469013589
18,1.2868152590871311
6,1.173311755284086
5,1.1742909508402875
13,1.6165727768385665
6,1.0184322932006502
6,0.7481257202517604
6,0.6643961992413914
22,1.8788002099351644
5,0.8813304829412587
5,0.9772440073266289
5,0.8164450875421672
5,1.4371306318046457
5,0.8038875883311789
54,2.595122647488072
24,1.936572471662867
5,1.3219986683319398
6,0.7676199788177342
8,2.0622976958388968
10,1.1693365756923306
5,0.8999618298219225
66,2.2338493855450245
22,1.671692986104361
10,1.6668089919632258
14,1.0362312028045757
5,0.7030168697254311
9,0.6574562718719754
16,1.5322564005529813
13,2.00114005479125
18,1.805462855792186
71,3.8128857238640848
29,2.0187918707986867
31,1.8142588261383992
16,2.0902252824012812
14,1.5800436021188276
9,2.322820369296789
7,1.8433118315780845
10,0.8795564332952033
5,0.5330366838408018
6,0.8889357251756778
