duration,severity
2.6400785751883777,0.8372743513177792
4.702406953137912,1.2742717676317352
2.864216093451205,1.2439584605238818
3.4679025722626484,1.7766711963436082
2.233578275239495,1.059403943487204
19.801360495713794,9.609319762056606
0.07887110606640135,0.003428765661181077
0.6826169507436077,0.17488002382363443
6.344860164676859,3.229077746653387
1.6216135850034021,0.47445940092987166
1.4076585052253279,0.12453357178958427
0.1820584522306632,0.0029921091696167106
2.2747128269099903,0.4772480632069996
6.0240770442733265,3.0081463108556465
2.0156460270653156,0.558234043523885
0.6935814143469656,0.055091017891803776
12.755990829567565,5.877996074312038
2.31121531700083,0.22154646085111424
5.399363757456513,4.347704211060951
0.9380514675135032,0.06927266909180464
1.1639369849213494,0.5164094905913532
5.351493403585351,3.361073108677801
5.589876686466852,2.6145927328038536
0.2487603155468605,0.03640108742636708
0.013749657314349406,5.190694993889586e-05
1.1008740961481749,0.4301565547916741
1.8109238607089253,0.7146560853931312
1.2508720273254141,0.32398048363335047
7.102878604793375,3.5313126617011052
9.7599675111706,4.456050713124238
4.37330352221403,3.7899027579209665
1.9628543566659005,0.8922591879100097
1.5970010552108533,0.5635213230615882
2.3424154525958443,0.9124432395126683
6.292042708357542,4.379110520193513
2.7130015675658683,1.5145083843305067
13.917119525750934,11.270047627589191
2.6262274815645696,0.9100900319952123
1.1534158185949082,0.41433796189476674
0.9883918394585862,0.4533364019611179
1.016014724264835,0.22673250735597883
2.6819022000947257,0.635136790299352
2.8796369204752637,1.7558740111843674
0.7382235355445346,0.17083420962917134
1.7031175099369875,0.8083056998318938
3.5899925248713203,3.7753885874526882
1.9004364654771848,0.5530689060155863
1.276192305438883,0.27970727157217184
3.732949096744676,1.228500111885513
3.991768082865349,2.461934557318199
6.977605234042414,7.672657567228435
1.7063396232496757,0.6003087869983169
1.7242658664554256,0.8912671180904864
2.6758322544708903,0.8715745937147651
1.2111995995761617,0.23530091571454564
3.597119463832314,3.255975163812331
3.869042847611695,2.2089107880385033
2.2028516240899307,0.5142749146758613
1.9262683438928434,0.28601100497209103
3.0100759658677134,1.4656005023524643
3.9806987859675473,1.620297415964253
1.1759724388762152,0.3041755381740162
0.4289824439365475,0.04042965985925377
1.0050098403955872,0.270191064091753
0.40328331539262763,0.049136863289916725
7.081632435187203,4.495995932354882
6.655273265515916,3.1377213356769813
1.1662358248008786,0.4064372658456677
1.3760362893322053,0.43549998648344795
0.8845236499423663,0.17793002409563607
0.26109368312916104,0.02397988760580446
7.452070846434708,5.118689740709298
9.32229703145731,5.398740674634864
3.192160268191742,1.6393148263112343
1.1605045639653326,0.43990384668056076
3.2052252123492053,1.6095289628005864
12.724457519380849,11.438356229469163
2.1860757516320746,0.637483725505082
15.402486102670196,13.768093729892446
0.8202251709013808,0.15635392927193498
0.6116012572762202,0.07589962619410269
3.170848998659494,1.6110203374776906
2.1542373297475024,1.6275120875852227
2.3642840898234,0.7174895861850856
3.132922209640924,1.1634288293621653
9.762289874823182,7.280398608845329
3.854876241222314,1.4599420277034116
1.1044237106258379,0.23294718162827016
6.239761645752992,5.33944624984795
2.9724189904572995,1.0666997396402114
1.4578864736528203,0.7823894961183622
7.575492805227441,5.3949353993786975
2.8573127334004766,2.1682763495721473
4.149895276040297,2.0980201641405443
4.836737882910256,2.9717342822389363
6.443229459359031,4.7879198962622675
3.554092405679853,1.2320524717205563
2.7768007293260553,1.494201039832595
2.9752067879880997,1.6478302273442762
0.44761602834307723,0.03830940680391941
3.0611678292341367,1.626785066059429
3.061955804754689,1.8532442712966821
1.7278033248007887,0.1795688317339728
6.356900305105455,3.648408373400742
0.6074946152361917,0.05476207045226689
2.4048643968487795,0.9122785254220616
1.1904299061127404,0.33643379988023264
2.594348852661142,0.7587438918594547
3.105357935407028,2.307150333427333
5.610644955779435,2.7817295800353565
0.6450210774951302,0.09155356594107342
1.9116401040441815,0.5222796112867163
2.1783102378665262,0.7417533019275266
0.8459753271038153,0.09119033675243604
0.5991578043374375,0.0688526297970298
9.516352401974245,4.814328181992385
2.372475305134685,0.9521283106365077
3.004080176394382,2.634133461820359
3.0899946484730663,1.8928075557991346
5.490769331084493,4.245084111100869
0.028774475315685777,3.961351383508716e-05
2.7834253525290933,1.459785114982664
1.6032142110645964,0.4397082416060613
4.207740995547056,2.9794265499986077
2.6558571775665314,1.935411382337989
2.7561275986001874,1.0630681901603227
1.1302844095016553,0.34634824684769433
6.4850847938303104,4.5447308887912214
3.01712023797495,1.0191182751886543
